Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.47498139880952384,0.33267454906852156,0.8403157871155607,0.4247222265063982,0.6300379559045421,0.9896619167365186,0.7194082940114472,0.33320628246459627,0.6300317049982171,0.5250186011904762,0.0006510416666666666
